"=""Full report""","=""C/S TAC No.""","=""Beacon Model Name""","=""Manufacturer""","=""Beacon type""","=""In Prod.""","=""Last Rev. Date""","=""Issue date""","=""class""","=""duration""","=""transmit frequency""","=""nav int/ext"""
"=""report""","=""348""","=""rescueME PLB1""","=""Ocean Signal Ltd.""","=""PLB""","=""yes""","=""0000-00-00""","=""2021-11-30""","=""2""","=""long""","=""406.040 MHz""","=""Int"""
"=""report""","=""349""","=""MT600G""","=""GME Pty Ltd (former Standard Communications PTY LTD.)""","=""Non FF EPIRB""","=""yes""","=""0000-00-00""","=""2021-12-06""","=""2""","=""long""","=""406.040 MHz""","=""Int"""
"=""report""","=""349""","=""MT600""","=""GME Pty Ltd (former Standard Communications PTY LTD.)""","=""Non FF EPIRB""","=""yes""","=""0000-00-00""","=""2021-12-06""","=""2""","=""short""","=""406.040 MHz""","=""N/A"""
"=""report""","=""350""","=""KANNAD ULTIMA-S-03""","=""Orolia S.A.S. ""","=""ELT (S)""","=""yes""","=""2022-01-06""","=""2022-01-06""","=""2""","=""long""","=""406.031 MHz""","=""Internal"""
"=""report""","=""351""","=""Tron 60AIS""","=""Jotron AS ( former - Jotron Electronics A.S.)""","=""FF EPIRB""","=""yes""","=""2022-01-06""","=""2022-01-06""","=""2""","=""long""","=""406.031 MHz""","=""Int"""
"=""report""","=""351""","=""Tron 60AIS""","=""Jotron AS ( former - Jotron Electronics A.S.)""","=""FF EPIRB""","=""no""","=""2022-01-06""","=""2022-01-06""","=""2""","=""long""","=""406.031 MHz""","=""Int"""
"=""report""","=""352""","=""PLB-400""","=""ACR Electronics Inc.""","=""PLB""","=""yes""","=""2022-01-28""","=""2022-01-28""","=""2""","=""short""","=""406.031 MHz""","=""Int"""
"=""report""","=""352""","=""PLB-425""","=""ACR Electronics Inc.""","=""PLB""","=""yes""","=""2022-01-28""","=""2022-01-28""","=""2""","=""short""","=""406.031 MHz""","=""Int"""
"=""report""","=""353""","=""Tron 40AIS""","=""Jotron AS ( former - Jotron Electronics A.S.)""","=""FF EPIRB""","=""yes""","=""2022-02-04""","=""2022-02-04""","=""2""","=""long""","=""406.031 MHz""","=""Int"""
"=""report""","=""354""","=""Tron 40VDR AIS""","=""Jotron AS ( former - Jotron Electronics A.S.)""","=""EPIRB FF (VDR)""","=""yes""","=""2022-02-04""","=""2022-02-04""","=""2""","=""long""","=""406.031 MHz""","=""Int"""
"=""report""","=""354""","=""Tron 40VDR AIS""","=""Jotron AS ( former - Jotron Electronics A.S.)""","=""EPIRB FF (VDR)""","=""yes""","=""2023-03-03""","=""2022-02-04""","=""2""","=""long""","=""406.031 MHz""","=""Int"""
"=""report""","=""355""","=""RLB-41""","=""ACR Electronics Inc.""","=""FF / Non FF EPIRB""","=""yes""","=""2022-04-06""","=""2022-04-06""","=""2""","=""short""","=""406.040 MHz""","=""internal (GPS)"""
"=""report""","=""356""","=""EPIRB1""","=""Ocean Signal Ltd.""","=""Non FF EPIRB""","=""yes""","=""2022-04-22""","=""2022-04-22""","=""2""","=""long""","=""406.040 MHz""","=""internal GPS"""
"=""report""","=""356""","=""EPIRB1 (for distribution in Australia and New Zealand)""","=""Ocean Signal Ltd.""","=""Non FF EPIRB""","=""yes""","=""2022-04-22""","=""2022-04-22""","=""2""","=""long""","=""406.040 MHz""","=""internal GPS"""
"=""report""","=""356""","=""EPIRB1 Pro""","=""Ocean Signal Ltd.""","=""FF / Non FF EPIRB""","=""yes""","=""2022-04-22""","=""2022-04-22""","=""2""","=""long""","=""406.040 MHz""","=""internal GPS"""
"=""report""","=""357""","=""SEP100""","=""SRC Co., Ltd""","=""Non FF EPIRB""","=""yes""","=""0000-00-00""","=""2022-05-12""","=""2""","=""long""","=""406.031 MHz""","=""Internal GPS"""
"=""report""","=""358""","=""TA КССПС-АИС (Терминал абонентский космической системы связи, поиска и спасания для морских и речных судов с возможностью обмена информацией с автоматической идентификационной системой)  типа EPIRB FF, EPIRB Non FF""","=""Branch of Joint  Stock  Company «United Rocket and  Space Corporation» - «Institute of Space Device Engineering»""","=""FF / Non FF EPIRB""","=""yes""","=""0000-00-00""","=""2022-05-31""","=""1""","=""short""","=""406.031 MHz""","=""internal receiver of GPS/GLONASS/Galileo navigation signals"""
"=""report""","=""359""","=""rescueME PLB1""","=""Ocean Signal Ltd.""","=""PLB""","=""yes""","=""0000-00-00""","=""2022-06-23""","=""2""","=""long""","=""406.040 MHz""","=""Int"""
"=""report""","=""359""","=""rescueME PLB1""","=""Ocean Signal Ltd.""","=""PLB""","=""no""","=""2023-03-23""","=""2022-06-23""","=""2""","=""long""","=""406.040 MHz""","=""Int"""
"=""report""","=""360""","=""PLB-400""","=""ACR Electronics Inc.""","=""PLB""","=""no""","=""2022-06-23""","=""2022-06-23""","=""2""","=""short""","=""406.031 MHz""","=""Int"""
"=""report""","=""360""","=""PLB-425""","=""ACR Electronics Inc.""","=""PLB""","=""no""","=""2022-06-23""","=""2022-06-23""","=""2""","=""short""","=""406.031 MHz""","=""Int"""
"=""report""","=""361""","=""KANNAD ULTIMA-DT-05""","=""Orolia S.A.S. ""","=""""","=""yes""","=""2022-08-12""","=""2022-08-12""","=""1""","=""long""","=""406.031 MHz""","=""Internal / External"""
"=""report""","=""361""","=""KANNAD ULTIMA-DT-05""","=""""","=""""","=""yes""","=""2023-06-30""","=""2022-08-12""","=""1""","=""long""","=""406.031 MHz""","=""Internal / External"""
"=""report""","=""361""","=""KANNAD ULTIMA-DT-06""","=""""","=""""","=""yes""","=""2023-06-30""","=""2023-06-30""","=""1""","=""long""","=""406.031 MHz""","=""Internal / External"""
"=""report""","=""362""","=""EPIRB3""","=""Ocean Signal Ltd.""","=""Non FF EPIRB""","=""yes""","=""2022-10-14""","=""2022-10-14""","=""2""","=""long""","=""406.031 MHz""","=""internal GPS"""
"=""report""","=""362""","=""EPIRB3 Pro""","=""Ocean Signal Ltd.""","=""FF / Non FF EPIRB""","=""yes""","=""2022-10-14""","=""2022-10-14""","=""2""","=""long""","=""406.031 MHz""","=""internal GPS"""
"=""report""","=""362""","=""EPIRB3""","=""Ocean Signal Ltd.""","=""Non FF EPIRB""","=""yes""","=""2023-03-23""","=""2022-10-14""","=""2""","=""long""","=""406.031 MHz""","=""internal GPS"""
"=""report""","=""362""","=""EPIRB3 Pro""","=""Ocean Signal Ltd.""","=""FF / Non FF EPIRB""","=""yes""","=""2023-03-23""","=""2022-10-14""","=""2""","=""long""","=""406.031 MHz""","=""internal GPS"""
"=""report""","=""363""","=""EPIRB3""","=""ACR Electronics Inc.""","=""Non FF EPIRB""","=""yes""","=""2022-10-14""","=""2022-10-14""","=""2""","=""long""","=""406.031 MHz""","=""internal GPS"""
"=""report""","=""363""","=""EPIRB3 Pro""","=""ACR Electronics Inc.""","=""FF / Non FF EPIRB""","=""yes""","=""2022-10-14""","=""2022-10-14""","=""2""","=""long""","=""406.031 MHz""","=""internal GPS"""
"=""report""","=""363""","=""EPIRB3""","=""ACR Electronics Inc.""","=""Non FF EPIRB""","=""yes""","=""2023-03-23""","=""2022-10-14""","=""2""","=""long""","=""406.031 MHz""","=""internal GPS"""
"=""report""","=""363""","=""EPIRB3 Pro""","=""ACR Electronics Inc.""","=""FF / Non FF EPIRB""","=""yes""","=""2023-03-23""","=""2022-10-14""","=""2""","=""long""","=""406.031 MHz""","=""internal GPS"""
"=""report""","=""364""","=""RLB-44""","=""Ocean Signal Ltd.""","=""FF / Non FF EPIRB""","=""yes""","=""2022-10-14""","=""2022-10-14""","=""2""","=""long""","=""406.031 MHz""","=""internal GPS"""
"=""report""","=""364""","=""RLB-44""","=""Ocean Signal Ltd.""","=""FF / Non FF EPIRB""","=""yes""","=""2023-03-23""","=""2022-10-14""","=""2""","=""long""","=""406.031 MHz""","=""internal GPS"""
"=""report""","=""365""","=""RLB-44""","=""ACR Electronics Inc.""","=""FF / Non FF EPIRB""","=""yes""","=""2022-10-14""","=""2022-10-14""","=""2""","=""long""","=""406.031 MHz""","=""internal GPS"""
"=""report""","=""365""","=""RLB-44""","=""ACR Electronics Inc.""","=""FF / Non FF EPIRB""","=""yes""","=""2023-03-23""","=""2022-10-14""","=""2""","=""long""","=""406.031 MHz""","=""internal GPS"""
"=""report""","=""366""","=""PLB3""","=""Ocean Signal Ltd.""","=""PLB""","=""yes""","=""2022-10-20""","=""2022-10-20""","=""2""","=""long""","=""406.031 MHz""","=""Int"""
"=""report""","=""367""","=""PLB-450""","=""Ocean Signal Ltd.""","=""PLB""","=""yes""","=""2022-10-20""","=""2022-10-20""","=""2""","=""long""","=""406.031 MHz""","=""Int"""
"=""report""","=""369""","=""RLB-41""","=""ACR Electronics Inc.""","=""FF / Non FF EPIRB""","=""yes""","=""2022-12-10""","=""2022-12-10""","=""2""","=""short""","=""406.040 MHz""","=""internal (GPS)"""
"=""report""","=""370""","=""PLB-400""","=""ACR Electronics Inc.""","=""PLB""","=""no""","=""2022-12-10""","=""2022-12-10""","=""2""","=""short""","=""406.031 MHz""","=""Int"""
"=""report""","=""370""","=""PLB-425""","=""ACR Electronics Inc.""","=""PLB""","=""no""","=""2022-12-10""","=""2022-12-10""","=""2""","=""short""","=""406.031 MHz""","=""Int"""
"=""report""","=""371""","=""NEB-2000C-VDR""","=""NEW SUNRISE CO., LTD.""","=""EPIRB FF (VDR)""","=""yes""","=""""","=""2022-12-13""","=""2""","=""long""","=""406.031 MHz""","=""Internal navigation receiver (GPS, GLONASS, BDS, Galileo)"""
"=""report""","=""372""","=""500-12()""","=""Techtest Ltd.""","=""ELT(S) / PLB""","=""yes""","=""""","=""2022-12-22""","=""2""","=""short""","=""406.025 MHz""","=""N/A"""
"=""report""","=""372""","=""500-27()""","=""Techtest Ltd.""","=""ELT(S) / PLB""","=""yes""","=""""","=""2022-12-22""","=""2""","=""short""","=""406.025 MHz""","=""Int"""
"=""report""","=""373""","=""500-32""","=""Techtest Ltd.""","=""ELT(S) / PLB""","=""yes""","=""""","=""2023-01-06""","=""2""","=""long""","=""406.037 MHz""","=""Int"""
"=""report""","=""374""","=""NEB-2000""","=""NEW SUNRISE CO., LTD.""","=""FF EPIRB""","=""yes""","=""""","=""2023-01-06""","=""2""","=""long""","=""406.031 MHz""","=""Internal navigation receiver (GPS, GLONASS, BDS, Galileo)"""
"=""report""","=""375""","=""Tron 60AIS""","=""Jotron AS ( former - Jotron Electronics A.S.)""","=""FF EPIRB""","=""yes""","=""2023-03-02""","=""2023-03-02""","=""2""","=""long""","=""406.031 MHz""","=""Int"""
"=""report""","=""377""","=""EPIRB2""","=""Ocean Signal Ltd.""","=""Non FF EPIRB""","=""yes""","=""2023-03-23""","=""2023-03-23""","=""2""","=""long""","=""406.031 MHz""","=""internal GPS"""
"=""report""","=""377""","=""EPIRB2 Pro""","=""Ocean Signal Ltd.""","=""FF / Non FF EPIRB""","=""yes""","=""2023-03-23""","=""2023-03-23""","=""2""","=""long""","=""406.031 MHz""","=""internal GPS"""
"=""report""","=""378""","=""EPIRB2""","=""ACR Electronics Inc.""","=""Non FF EPIRB""","=""yes""","=""2023-03-23""","=""2023-03-23""","=""2""","=""long""","=""406.031 MHz""","=""internal GPS"""
"=""report""","=""378""","=""EPIRB2 Pro""","=""ACR Electronics Inc.""","=""FF / Non FF EPIRB""","=""yes""","=""2023-03-23""","=""2023-03-23""","=""2""","=""long""","=""406.031 MHz""","=""internal GPS"""
"=""report""","=""379""","=""RLB-43""","=""Ocean Signal Ltd.""","=""FF / Non FF EPIRB""","=""yes""","=""2023-03-23""","=""2023-03-23""","=""2""","=""long""","=""406.031 MHz""","=""internal GPS"""
"=""report""","=""380""","=""RLB-43""","=""ACR Electronics Inc.""","=""FF / Non FF EPIRB""","=""yes""","=""2023-03-23""","=""2023-03-23""","=""2""","=""long""","=""406.031 MHz""","=""internal GPS"""
"=""report""","=""381""","=""RLB-45""","=""Ocean Signal Ltd.""","=""Non FF EPIRB""","=""yes""","=""2023-03-23""","=""2023-03-23""","=""2""","=""long""","=""406.031 MHz""","=""internal GPS"""
"=""report""","=""382""","=""RLB-45""","=""ACR Electronics Inc.""","=""Non FF EPIRB""","=""yes""","=""2023-03-23""","=""2023-03-23""","=""2""","=""long""","=""406.031 MHz""","=""internal GPS"""
"=""report""","=""383""","=""Artex ELT 4000M""","=""ACR Electronics Inc.""","=""ELT (Automatic Fixed)""","=""yes""","=""""","=""2023-03-30""","=""2""","=""short""","=""406.031 MHz""","=""Ext"""
"=""report""","=""383""","=""Artex ELT 4000M HM""","=""ACR Electronics Inc.""","=""ELT (Automatic Fixed)""","=""yes""","=""""","=""2023-03-30""","=""2""","=""short""","=""406.031 MHz""","=""Ext"""
"=""report""","=""384""","=""EPIRB1""","=""Ocean Signal Ltd.""","=""Non FF EPIRB""","=""yes""","=""""","=""2023-04-18""","=""2""","=""long""","=""406.040 MHz""","=""internal GPS"""
"=""report""","=""384""","=""EPIRB1 (for distribution in Australia and New Zealand)""","=""Ocean Signal Ltd.""","=""Non FF EPIRB""","=""yes""","=""""","=""2023-04-18""","=""2""","=""long""","=""406.040 MHz""","=""internal GPS"""
"=""report""","=""384""","=""EPIRB1 Pro""","=""Ocean Signal Ltd.""","=""FF / Non FF EPIRB""","=""yes""","=""""","=""2023-04-18""","=""2""","=""long""","=""406.040 MHz""","=""internal GPS"""
"=""report""","=""385""","=""MT600G""","=""GME Pty Ltd (former Standard Communications PTY LTD.)""","=""Non FF EPIRB""","=""yes""","=""""","=""2023-05-05""","=""2""","=""long""","=""406.040 MHz""","=""Int"""
"=""report""","=""386""","=""РБП-2-КС (RBP-2-KS)""","=""""","=""PLB""","=""yes""","=""""","=""2023-07-07""","=""2""","=""short""","=""406.031 MHz""","=""Internal (GPS, GLONASS, Galileo)"""
"=""report""","=""387""","=""PLB-400""","=""ACR Electronics Inc.""","=""PLB""","=""yes""","=""2023-07-10""","=""2023-07-10""","=""2""","=""short""","=""406.031 MHz""","=""Int"""
"=""report""","=""387""","=""PLB-425""","=""ACR Electronics Inc.""","=""PLB""","=""yes""","=""2023-07-10""","=""2023-07-10""","=""2""","=""short""","=""406.031 MHz""","=""Int"""
"=""report""","=""388""","=""C406-1/C406-1HM""","=""ACR Electronics Inc.""","=""ELT (Auto)""","=""yes""","=""2023-08-04""","=""2023-08-04""","=""2""","=""long""","=""406.025/406.028""","=""Ext"""
"=""report""","=""388""","=""C406-2/B406-4/C406-2HM""","=""ACR Electronics Inc.""","=""ELT (Auto)""","=""yes""","=""2023-08-04""","=""2023-08-04""","=""2""","=""long""","=""406.025/406.028""","=""Ext"""
"=""report""","=""389""","=""SAT406M-STD""","=""Mobit Telecom Ltd""","=""PLB""","=""yes""","=""""","=""2023-08-29""","=""2""","=""long""","=""406.031 MHz""","=""Int"""
"=""report""","=""701""","=""MR 509""","=""Becker Avionics GmbH""","=""PLB""","=""no""","=""0000-00-00""","=""1998-08-13""","=""2""","=""short""","=""406.025 MHz""","=""N/A"""
"=""report""","=""701""","=""MR509/2""","=""Becker Avionics GmbH""","=""PLB""","=""yes""","=""0000-00-00""","=""1998-08-13""","=""2""","=""long""","=""406.025 MHz""","=""Int"""
"=""report""","=""701""","=""MR509/2""","=""Becker Avionics GmbH""","=""PLB""","=""yes""","=""0000-00-00""","=""1998-08-13""","=""1""","=""long""","=""406.025 MHz""","=""Int"""
"=""report""","=""703""","=""AN-PRC-149""","=""Tadiran Spectralink Ltd.""","=""PLB""","=""yes""","=""2004-09-15""","=""1999-12-15""","=""2""","=""short""","=""406.025 MHz""","=""Int"""
"=""report""","=""704""","=""Warrendi Model AF/PRC-807A""","=""BAE Systems Australia Ltd.(not in business)""","=""PLB""","=""""","=""0000-00-00""","=""2000-09-07""","=""2""","=""short""","=""406.025 MHz""","=""Int"""
"=""report""","=""705""","=""AN/URT-140""","=""Tadiran Spectralink Ltd.""","=""ELT (Auto) / PLB""","=""yes""","=""2010-01-25""","=""2002-07-17""","=""2""","=""short""","=""406.025 MHz""","=""N/A"""
"=""report""","=""706""","=""SARBE G2R""","=""Orolia S.A.S. ""","=""PLB""","=""no""","=""2012-04-02""","=""2004-08-16""","=""2""","=""long""","=""406.028 MHz""","=""Int"""
"=""report""","=""706""","=""SARBE G2R ELT""","=""Orolia S.A.S. ""","=""ELT (Auto Portable)""","=""no""","=""2015-07-09""","=""2006-05-12""","=""2""","=""long""","=""406.028 MHz""","=""Int"""
"=""report""","=""706""","=""SARBE G2R EVO""","=""Orolia S.A.S. ""","=""PLB""","=""yes""","=""2019-05-17""","=""2004-08-16""","=""2""","=""long""","=""406.028 MHz""","=""Int"""
"=""report""","=""706""","=""SARBE G2R ELT EVO""","=""Orolia S.A.S. ""","=""ELT (Auto Portable)""","=""yes""","=""2019-05-17""","=""2006-05-12""","=""2""","=""long""","=""406.028 MHz""","=""Int"""
"=""report""","=""706""","=""SARBE G2R""","=""Orolia S.A.S. ""","=""PLB""","=""no""","=""2022-01-06""","=""2022-01-06""","=""2""","=""long""","=""406.028 MHz""","=""Int"""
"=""report""","=""707""","=""NH90 RBA""","=""EADS Deutschland GmbH""","=""ELT (Auto)""","=""yes""","=""0000-00-00""","=""2005-09-13""","=""1""","=""long""","=""406.028 MHz""","=""Ext"""
"=""report""","=""708""","=""AN/PRC-112G""","=""General Dynamics C4 Systems""","=""PLB""","=""yes""","=""0000-00-00""","=""2006-05-15""","=""2""","=""short""","=""406.028 MHz""","=""Int"""
"=""report""","=""708""","=""AN/PRC-112G(A)""","=""General Dynamics C4 Systems""","=""PLB""","=""yes""","=""2017-02-16""","=""2006-05-15""","=""2""","=""long""","=""406.028 MHz""","=""Int"""
"=""report""","=""709""","=""SARBE 6-406G""","=""Orolia S.A.S. ""","=""PLB""","=""yes""","=""2012-04-02""","=""2006-09-18""","=""2""","=""long""","=""406.028 MHz""","=""Int"""
"=""report""","=""709""","=""SARBE 6-406""","=""Orolia S.A.S. ""","=""PLB""","=""yes""","=""2012-04-02""","=""2006-09-18""","=""2""","=""short""","=""406.028 MHz""","=""No"""
"=""report""","=""709""","=""SARBE 6-406G EVO, SARBE 6-406G EVO GS; SARBE 6-406G EVO RGS, SARBE 6-406G EVO GSY, SARBE 6-406G EVO HGS""","=""Orolia S.A.S. ""","=""PLB""","=""yes""","=""0000-00-00""","=""2019-04-02""","=""2""","=""long""","=""406.028 MHz""","=""internal (GPS, GLONASS, Galileo)"""
"=""report""","=""710""","=""PRC-434G/CS""","=""Tadiran Spectralink Ltd.""","=""PLB""","=""yes""","=""0000-00-00""","=""2008-02-13""","=""2""","=""long""","=""406.028 MHz""","=""Int"""
"=""report""","=""710""","=""PRC-434P/CS""","=""Tadiran Spectralink Ltd.""","=""PLB""","=""yes""","=""0000-00-00""","=""2008-02-13""","=""2""","=""long""","=""406.028 MHz""","=""Int"""
"=""report""","=""710""","=""PRC-434G/CS(W)""","=""Tadiran Spectralink Ltd.""","=""PLB""","=""yes""","=""2017-12-07""","=""2008-02-13""","=""2""","=""long""","=""406.028 MHz""","=""Int"""
"=""report""","=""710""","=""PRC-434G/CS(W)""","=""Tadiran Spectralink Ltd.""","=""PLB""","=""yes""","=""2021-04-21""","=""2008-02-13""","=""2""","=""long""","=""406.028 MHz""","=""Internal GPS receiver"""
"=""report""","=""711""","=""SLB-2000-100""","=""ACR Electronics Inc.""","=""PLB""","=""yes""","=""2011-12-31""","=""2008-07-17""","=""2""","=""long""","=""406.037 MHz""","=""Int"""
"=""report""","=""712""","=""AAPLB""","=""Orolia S.A.S. ""","=""PLB""","=""no""","=""2012-04-02""","=""2008-07-17""","=""2""","=""long""","=""406.037 MHz""","=""Int"""
"=""report""","=""713""","=""SEIPLB-25""","=""Signal Engineering, Inc.""","=""PLB""","=""""","=""0000-00-00""","=""2008-11-25""","=""2""","=""long""","=""406.037 MHz""","=""Int GPS"""
"=""report""","=""713""","=""SEIPLB-25B""","=""Signal Engineering, Inc.""","=""PLB""","=""yes""","=""2016-06-22""","=""2008-11-25""","=""2""","=""long""","=""406.037 MHz""","=""Int GPS"""
"=""report""","=""714""","=""R-855A1M""","=""Public Joint Stock Company “Yaroslavl Radioworks” (PJSC YARW)""","=""ELT (Man) - Survival""","=""yes""","=""0000-00-00""","=""2009-01-22""","=""2""","=""short""","=""406.037 MHz""","=""No"""
"=""report""","=""715""","=""MR510""","=""Becker Avionics GmbH""","=""PLB""","=""""","=""0000-00-00""","=""2009-12-31""","=""2""","=""long""","=""406.037 MHz""","=""Int"""
"=""report""","=""716""","=""SPLB""","=""Tadiran Spectralink Ltd.""","=""PLB""","=""yes""","=""0000-00-00""","=""2011-08-09""","=""2""","=""long""","=""406.040 MHz""","=""Int"""
"=""report""","=""716""","=""AN/PRC-648 BEACON SET, RADIO""","=""Tadiran Spectralink Ltd.""","=""PLB""","=""yes""","=""2022-03-25""","=""2011-08-09""","=""2""","=""long""","=""406.040 MHz""","=""Internal"""
"=""report""","=""717""","=""EMERGENCY""","=""Breitling SA""","=""PLB""","=""yes""","=""2018-01-24""","=""2014-04-18""","=""2""","=""short""","=""406.040 MHz""","=""No"""
"=""report""","=""718""","=""T-1630/SRT Buoy, Radio Transmitting SEPIRB""","=""Ultra Electronics Ocean Systems""","=""Non FF EPIRB""","=""no""","=""2016-05-10""","=""2015-09-10""","=""2""","=""short""","=""406.025 MHz""","=""Not documented"""
"=""report""","=""718""","=""T-1630A/SRT ""","=""Ultra Electronics Ocean Systems""","=""Non FF EPIRB""","=""yes""","=""2016-05-10""","=""2015-09-10""","=""2""","=""long""","=""406.040 MHz""","=""Not documented"""
"=""report""","=""719""","=""SEEPIRB406-GPS""","=""Thales UK Limited ( Ex- Thales Underwater Systems Limited)""","=""Non FF EPIRB""","=""yes""","=""0000-00-00""","=""2016-12-16""","=""2""","=""long""","=""406.040 MHz""","=""internal GNSS (GPS) receiver"""
"=""report""","=""720""","=""T21-2""","=""Concern CSRI Elektropribor, JSC""","=""FF EPIRB""","=""yes""","=""0000-00-00""","=""2017-02-16""","=""2""","=""short""","=""406.040 MHz""","=""No"""
"=""report""","=""720""","=""T21-1""","=""Concern CSRI Elektropribor, JSC""","=""FF EPIRB""","=""yes""","=""0000-00-00""","=""2017-02-16""","=""2""","=""short""","=""406.040 MHz""","=""No"""
"=""report""","=""720""","=""T21-3""","=""Concern CSRI Elektropribor, JSC""","=""FF EPIRB""","=""yes""","=""0000-00-00""","=""2017-02-16""","=""2""","=""short""","=""406.040 MHz""","=""No"""
"=""report""","=""721""","=""PSP100""","=""SRC Co., Ltd""","=""PLB""","=""yes""","=""0000-00-00""","=""2017-05-11""","=""2""","=""long""","=""406.040 MHz""","=""internal"""
"=""report""","=""721""","=""PSP200""","=""SRC Co., Ltd""","=""PLB""","=""yes""","=""0000-00-00""","=""2020-04-06""","=""2""","=""long""","=""406.040 MHz""","=""internal"""
"=""report""","=""722""","=""AN/PRC-648T4""","=""Tadiran Spectralink Ltd.""","=""PLB""","=""yes""","=""0000-00-00""","=""2018-03-08""","=""1""","=""long""","=""406.040 MHz""","=""internal (GPS, Glonass, Galileo)"""
"=""report""","=""723""","=""01-P58100R004""","=""General Dynamics ""","=""PLB""","=""yes""","=""0000-00-00""","=""2019-08-22""","=""2""","=""long""","=""406.031 MHz""","=""Internal (GPS, Glonass)"""
"=""report""","=""724""","=""PRSS1b_PRD""","=""Orolia Government Systems, Inc.""","=""PLB""","=""yes""","=""2019-08-23""","=""2019-08-23""","=""2""","=""long""","=""406.031 MHz""","=""Int"""
"=""report""","=""726""","=""P-855C""","=""""","=""ELT ELT (Man) - Survival""","=""yes""","=""""","=""2023-01-10""","=""2""","=""long""","=""406.031 MHz""","=""internal receiver (GPS, GLONASS)"""
"=""report""","=""727""","=""DFIRU (UNIT 2) MUP""","=""DRS Technologies Canada Ltd. (former DRS Flight Safety & Communications)""","=""ELT (Automatic Deployable)""","=""yes""","=""""","=""2023-02-14""","=""2""","=""0""","=""406.031 MHz""","=""Internal"""
"=""report""","=""1001""","=""McMurdo SmartFind G8 AIS Return Link""","=""Orolia Limited""","=""FF / Non FF EPIRB""","=""yes""","=""2021-01-13""","=""2021-01-13""","=""2""","=""long""","=""406.040 MHz""","=""internal (GPS, GLONASS, Galileo)"""
"=""report""","=""1003""","=""PLB-410""","=""ACR Electronics Inc.""","=""PLB""","=""yes""","=""2021-04-23""","=""2021-04-23""","=""2""","=""short""","=""406.031 MHz""","=""Int"""
"=""report""","=""1003""","=""PLB-435 ""","=""ACR Electronics Inc.""","=""PLB""","=""yes""","=""2021-04-23""","=""2021-04-23""","=""2""","=""short""","=""406.031 MHz""","=""Int"""
"=""report""","=""1351""","=""Tron 60AIS""","=""Jotron AS ( former - Jotron Electronics A.S.)""","=""FF EPIRB""","=""yes""","=""2022-03-25""","=""2022-01-06""","=""2""","=""long""","=""406.031 MHz""","=""Int"""
"=""report""","=""1351""","=""Tron 60AIS""","=""Jotron AS ( former - Jotron Electronics A.S.)""","=""FF EPIRB""","=""no""","=""2022-03-25""","=""2022-01-06""","=""2""","=""long""","=""406.031 MHz""","=""Int"""
"=""report""","=""1353""","=""Tron 40AIS""","=""Jotron AS ( former - Jotron Electronics A.S.)""","=""FF EPIRB""","=""yes""","=""2022-03-25""","=""2022-02-04""","=""2""","=""long""","=""406.031 MHz""","=""Int"""
"=""report""","=""1354""","=""Tron 40VDR AIS""","=""Jotron AS ( former - Jotron Electronics A.S.)""","=""EPIRB FF (VDR)""","=""yes""","=""2022-03-25""","=""2022-02-04""","=""2""","=""long""","=""406.031 MHz""","=""Int"""
"=""report""","=""1354""","=""Tron 40VDR AIS""","=""Jotron AS ( former - Jotron Electronics A.S.)""","=""EPIRB FF (VDR)""","=""yes""","=""2023-03-03""","=""2022-02-04""","=""2""","=""long""","=""406.031 MHz""","=""Int"""
"=""report""","=""1362""","=""EPIRB3""","=""Ocean Signal Ltd.""","=""Non FF EPIRB""","=""yes""","=""2022-10-14""","=""2022-10-14""","=""2""","=""long""","=""406.031 MHz""","=""internal GPS"""
"=""report""","=""1362""","=""EPIRB3 Pro""","=""Ocean Signal Ltd.""","=""FF / Non FF EPIRB""","=""yes""","=""2022-10-14""","=""2022-10-14""","=""2""","=""long""","=""406.031 MHz""","=""internal GPS"""
"=""report""","=""1362""","=""EPIRB3""","=""Ocean Signal Ltd.""","=""Non FF EPIRB""","=""yes""","=""2023-03-23""","=""2022-10-14""","=""2""","=""long""","=""406.031 MHz""","=""internal GPS"""
"=""report""","=""1362""","=""EPIRB3 Pro""","=""Ocean Signal Ltd.""","=""FF / Non FF EPIRB""","=""yes""","=""2023-03-23""","=""2022-10-14""","=""2""","=""long""","=""406.031 MHz""","=""internal GPS"""
"=""report""","=""1363""","=""EPIRB3""","=""ACR Electronics Inc.""","=""Non FF EPIRB""","=""yes""","=""2022-10-14""","=""2022-10-14""","=""2""","=""long""","=""406.031 MHz""","=""internal GPS"""
"=""report""","=""1363""","=""EPIRB3 Pro""","=""ACR Electronics Inc.""","=""FF / Non FF EPIRB""","=""yes""","=""2022-10-14""","=""2022-10-14""","=""2""","=""long""","=""406.031 MHz""","=""internal GPS"""
"=""report""","=""1363""","=""EPIRB3""","=""ACR Electronics Inc.""","=""Non FF EPIRB""","=""yes""","=""2023-03-23""","=""2022-10-14""","=""2""","=""long""","=""406.031 MHz""","=""internal GPS"""
"=""report""","=""1363""","=""EPIRB3 Pro""","=""ACR Electronics Inc.""","=""FF / Non FF EPIRB""","=""yes""","=""2023-03-23""","=""2022-10-14""","=""2""","=""long""","=""406.031 MHz""","=""internal GPS"""
"=""report""","=""1364""","=""RLB-44""","=""Ocean Signal Ltd.""","=""FF / Non FF EPIRB""","=""yes""","=""2022-10-14""","=""2022-10-14""","=""2""","=""long""","=""406.031 MHz""","=""internal GPS"""
